"case","ramplab","change.year","Year","SSB","F","R"
"Mmult Young Ages","Ramp4",2000,1979,21269.19,0.2656067,4392.823
"Mmult Young Ages","Ramp4",2000,1980,21640.36,0.2945388,8259.448
"Mmult Young Ages","Ramp4",2000,1981,20945.88,0.396713,6841.336
"Mmult Young Ages","Ramp4",2000,1982,18605.14,0.5119456,8121.769
"Mmult Young Ages","Ramp4",2000,1983,16310.11,0.4619748,5030.88
"Mmult Young Ages","Ramp4",2000,1984,15074.94,0.5368066,7411.434
"Mmult Young Ages","Ramp4",2000,1985,13243.45,0.6318326,13829.41
"Mmult Young Ages","Ramp4",2000,1986,11411.15,0.6623434,6992.064
"Mmult Young Ages","Ramp4",2000,1987,11228.08,0.7417712,10177.14
"Mmult Young Ages","Ramp4",2000,1988,11107.56,0.7041665,9583.292
"Mmult Young Ages","Ramp4",2000,1989,10422.5,0.6553394,13952.84
"Mmult Young Ages","Ramp4",2000,1990,10820.46,0.6798818,14939.32
"Mmult Young Ages","Ramp4",2000,1991,11671.04,0.5491127,9288.225
"Mmult Young Ages","Ramp4",2000,1992,12988.72,0.8307245,7808.109
"Mmult Young Ages","Ramp4",2000,1993,11193.15,0.9770743,7683.676
"Mmult Young Ages","Ramp4",2000,1994,8685.357,0.6913406,5787.335
"Mmult Young Ages","Ramp4",2000,1995,8187.14,0.6013649,4410.372
"Mmult Young Ages","Ramp4",2000,1996,8606.828,0.4456991,7468.365
"Mmult Young Ages","Ramp4",2000,1997,8794.868,0.2951972,12734.88
"Mmult Young Ages","Ramp4",2000,1998,10342.11,0.366913,15851.53
"Mmult Young Ages","Ramp4",2000,1999,10781.51,0.5253427,24685.64
"Mmult Young Ages","Ramp4",2000,2000,10565.61,0.5062889,11193.73
"Mmult Young Ages","Ramp4",2000,2001,11773.62,0.540312,9178.683
"Mmult Young Ages","Ramp4",2000,2002,13196.99,0.4254828,9398.792
"Mmult Young Ages","Ramp4",2000,2003,12000.86,0.5748128,8668.98
"Mmult Young Ages","Ramp4",2000,2004,9881.881,0.4862877,7862.667
"Mmult Young Ages","Ramp4",2000,2005,8006.417,0.5078623,12715.44
"Mmult Young Ages","Ramp4",2000,2006,7437.213,0.3638941,15493.06
"Mmult Young Ages","Ramp4",2000,2007,9309.166,0.2543905,12203.74
"Mmult Young Ages","Ramp4",2000,2008,9687.848,0.2600003,13326.88
"Mmult Young Ages","Ramp4",2000,2009,9298.358,0.3240614,12849.87
"Mmult Young Ages","Ramp4",2000,2010,11356.23,0.2715623,10799.75
"Mmult Young Ages","Ramp4",2000,2011,12733.09,0.3698872,9757.431
"Mmult Young Ages","Ramp4",2000,2012,11755.75,0.378278,9215.177
"Mmult Young Ages","Ramp4",2000,2013,11140.59,0.3191705,10211.63
"Mmult Young Ages","Ramp4",2000,2014,9703.304,0.3142112,9060.094
"Mmult Young Ages","Ramp4",2000,2015,8759.444,0.2838386,9748.215
"Mmult Young Ages","Ramp4",2000,2016,9374.84,0.2033218,5624.406
"Mmult Young Ages","Ramp4",2000,2017,9337.454,0.3024928,7514.402
"Mmult Young Ages","Ramp4",2000,2018,7786.856,0.3751387,8012.435
"Mmult Young Ages","Ramp4",2005,1963,10758.46,0.4890809,3815.105
"Mmult Young Ages","Ramp4",2005,1964,10021.34,0.4686433,2904.328
"Mmult Young Ages","Ramp4",2005,1965,9298.511,0.4540975,3882.846
"Mmult Young Ages","Ramp4",2005,1966,8847.835,0.3339176,4367.589
"Mmult Young Ages","Ramp4",2005,1967,9324.038,0.2544962,4639.755
"Mmult Young Ages","Ramp4",2005,1968,10647.35,0.2194492,5579.281
"Mmult Young Ages","Ramp4",2005,1969,12547.86,0.1776391,4801.174
"Mmult Young Ages","Ramp4",2005,1970,14924.62,0.2005558,6230.797
"Mmult Young Ages","Ramp4",2005,1971,17005.08,0.2235524,7634.583
"Mmult Young Ages","Ramp4",2005,1972,18766.42,0.2082807,4978.619
"Mmult Young Ages","Ramp4",2005,1973,21150.96,0.1915421,4723.619
"Mmult Young Ages","Ramp4",2005,1974,23343.12,0.2149162,5879.18
"Mmult Young Ages","Ramp4",2005,1975,24298.46,0.1914883,4903.306
"Mmult Young Ages","Ramp4",2005,1976,25101.41,0.2021715,5096.438
"Mmult Young Ages","Ramp4",2005,1977,25028.89,0.2629819,6888.265
"Mmult Young Ages","Ramp4",2005,1978,23988.86,0.2648818,6923.593
"Mmult Young Ages","Ramp4",2005,1979,23538.99,0.232077,3988.121
"Mmult Young Ages","Ramp4",2005,1980,23618.77,0.2607931,7497.942
"Mmult Young Ages","Ramp4",2005,1981,22718.73,0.3463963,6178.155
"Mmult Young Ages","Ramp4",2005,1982,20362.9,0.4385132,7278.855
"Mmult Young Ages","Ramp4",2005,1983,17969.09,0.4157914,4498.883
"Mmult Young Ages","Ramp4",2005,1984,16401.67,0.4833833,6622.835
"Mmult Young Ages","Ramp4",2005,1985,14339.24,0.5693554,12515.58
"Mmult Young Ages","Ramp4",2005,1986,12251.19,0.6050487,6470.53
"Mmult Young Ages","Ramp4",2005,1987,11735.07,0.6754644,9622.088
"Mmult Young Ages","Ramp4",2005,1988,11625.64,0.636167,9187.546
"Mmult Young Ages","Ramp4",2005,1989,11095.37,0.6150297,13373.56
"Mmult Young Ages","Ramp4",2005,1990,11495.6,0.6405327,14173.54
"Mmult Young Ages","Ramp4",2005,1991,12117.68,0.5381117,8748.16
"Mmult Young Ages","Ramp4",2005,1992,13215.36,0.8245255,7291.524
"Mmult Young Ages","Ramp4",2005,1993,11208.02,0.9885981,6791.107
"Mmult Young Ages","Ramp4",2005,1994,8449.004,0.7231064,4490.565
"Mmult Young Ages","Ramp4",2005,1995,7443.497,0.6829463,2797.129
"Mmult Young Ages","Ramp4",2005,1996,7148.729,0.5536137,3591.547
"Mmult Young Ages","Ramp4",2005,1997,6814.892,0.3894454,4670.515
"Mmult Young Ages","Ramp4",2005,1998,7665.21,0.469742,4792.422
"Mmult Young Ages","Ramp4",2005,1999,7759.658,0.69641,7033.588
"Mmult Young Ages","Ramp4",2005,2000,7885.839,0.639076,3571.51
"Mmult Young Ages","Ramp4",2005,2001,9695.895,0.6180379,3844.467
"Mmult Young Ages","Ramp4",2005,2002,12281.23,0.4258261,5037.615
"Mmult Young Ages","Ramp4",2005,2003,12472.52,0.5366784,5665.793
"Mmult Young Ages","Ramp4",2005,2004,10831.62,0.4281045,5877.349
"Mmult Young Ages","Ramp4",2005,2005,9063.391,0.4209041,10186.01
"Mmult Young Ages","Ramp4",2005,2006,8538.101,0.288393,12364.79
"Mmult Young Ages","Ramp4",2005,2007,10498.46,0.2013408,9757.566
"Mmult Young Ages","Ramp4",2005,2008,10707.78,0.2081196,10685.02
"Mmult Young Ages","Ramp4",2005,2009,9986.107,0.2690122,10325.84
"Mmult Young Ages","Ramp4",2005,2010,12093.81,0.2288423,8682.121
"Mmult Young Ages","Ramp4",2005,2011,13476.47,0.3162188,7833.884
"Mmult Young Ages","Ramp4",2005,2012,12511.39,0.3237028,7347.121
"Mmult Young Ages","Ramp4",2005,2013,11830.41,0.2723469,8064.072
"Mmult Young Ages","Ramp4",2005,2014,10414.67,0.2652237,7071.279
"Mmult Young Ages","Ramp4",2005,2015,9345.674,0.2416705,7540.394
"Mmult Young Ages","Ramp4",2005,2016,10067.32,0.1743379,4298.716
"Mmult Young Ages","Ramp4",2005,2017,10053.61,0.2596569,5649.443
"Mmult Young Ages","Ramp4",2005,2018,8159.066,0.3286108,5942.97
"Mmult Young Ages","Ramp4",2010,1963,12014.07,0.4271056,3649.855
"Mmult Young Ages","Ramp4",2010,1964,11298.15,0.4122449,2847.56
"Mmult Young Ages","Ramp4",2010,1965,10570.37,0.3956911,3843.091
"Mmult Young Ages","Ramp4",2010,1966,10142.89,0.2894107,4360.516
"Mmult Young Ages","Ramp4",2010,1967,10667.02,0.2208015,4637.726
"Mmult Young Ages","Ramp4",2010,1968,12046.74,0.1941293,5572.954
"Mmult Young Ages","Ramp4",2010,1969,13991.37,0.1597135,4802.003
"Mmult Young Ages","Ramp4",2010,1970,16409.97,0.1808416,6233.936
"Mmult Young Ages","Ramp4",2010,1971,18561.36,0.2011983,7621.482
"Mmult Young Ages","Ramp4",2010,1972,20422.06,0.1884384,4938.953
"Mmult Young Ages","Ramp4",2010,1973,22920.37,0.1742075,4655.615
"Mmult Young Ages","Ramp4",2010,1974,25234.16,0.1943537,5757.481
"Mmult Young Ages","Ramp4",2010,1975,26305.21,0.1741292,4779.284
"Mmult Young Ages","Ramp4",2010,1976,27140.47,0.1846276,4955.965
"Mmult Young Ages","Ramp4",2010,1977,27040.74,0.2388795,6673.699
"Mmult Young Ages","Ramp4",2010,1978,25998.06,0.240354,6675.545
"Mmult Young Ages","Ramp4",2010,1979,25485.75,0.2125299,3820.925
"Mmult Young Ages","Ramp4",2010,1980,25379.46,0.2410432,7158.307
"Mmult Young Ages","Ramp4",2010,1981,24311.89,0.3190786,5889.265
"Mmult Young Ages","Ramp4",2010,1982,21843.6,0.4020442,6928.696
"Mmult Young Ages","Ramp4",2010,1983,19283.92,0.3899055,4284.776
"Mmult Young Ages","Ramp4",2010,1984,17478.72,0.4555909,6318.901
"Mmult Young Ages","Ramp4",2010,1985,15216.41,0.5392958,12003.84
"Mmult Young Ages","Ramp4",2010,1986,12926.24,0.576223,6258.601
"Mmult Young Ages","Ramp4",2010,1987,12196.51,0.6474901,9378.503
"Mmult Young Ages","Ramp4",2010,1988,12002.54,0.6125671,9015.524
"Mmult Young Ages","Ramp4",2010,1989,11470.58,0.597782,13150.17
"Mmult Young Ages","Ramp4",2010,1990,11865.22,0.6239983,13901.11
"Mmult Young Ages","Ramp4",2010,1991,12391.4,0.5312715,8580.459
"Mmult Young Ages","Ramp4",2010,1992,13436.32,0.815866,7164.243
"Mmult Young Ages","Ramp4",2010,1993,11407.49,0.9773058,6686.363
"Mmult Young Ages","Ramp4",2010,1994,8634.416,0.7110767,4413.545
"Mmult Young Ages","Ramp4",2010,1995,7587.292,0.675329,2734.18
"Mmult Young Ages","Ramp4",2010,1996,7281.496,0.5465563,3474.98
"Mmult Young Ages","Ramp4",2010,1997,6937.99,0.3847637,4454.579
"Mmult Young Ages","Ramp4",2010,1998,7762.585,0.4391158,4351.554
"Mmult Young Ages","Ramp4",2010,1999,7754.16,0.6545297,5723.445
"Mmult Young Ages","Ramp4",2010,2000,7605.679,0.6136378,2436
"Mmult Young Ages","Ramp4",2010,2001,8819.841,0.6250411,2083.5
"Mmult Young Ages","Ramp4",2010,2002,10805.86,0.4459713,2244.153
"Mmult Young Ages","Ramp4",2010,2003,11106.5,0.5708495,2293.917
"Mmult Young Ages","Ramp4",2010,2004,9586.801,0.4655169,2417.581
"Mmult Young Ages","Ramp4",2010,2005,8184.094,0.4460057,4840.891
"Mmult Young Ages","Ramp4",2010,2006,8352.536,0.2835727,7886.12
"Mmult Young Ages","Ramp4",2010,2007,11293.49,0.1762911,8231.489
"Mmult Young Ages","Ramp4",2010,2008,12461.88,0.1700771,11345.78
"Mmult Young Ages","Ramp4",2010,2009,12343.76,0.204366,12899.46
"Mmult Young Ages","Ramp4",2010,2010,15076.82,0.1719312,11746.98
"Mmult Young Ages","Ramp4",2010,2011,16517.37,0.2399691,10401.74
"Mmult Young Ages","Ramp4",2010,2012,15234.55,0.246415,9498.712
"Mmult Young Ages","Ramp4",2010,2013,14263.29,0.20896,10097.74
"Mmult Young Ages","Ramp4",2010,2014,12594.96,0.2020548,8480.084
"Mmult Young Ages","Ramp4",2010,2015,10871.71,0.1936665,8655.748
"Mmult Young Ages","Ramp4",2010,2016,11398.39,0.145468,4667.941
"Mmult Young Ages","Ramp4",2010,2017,11011.06,0.2236792,5705.499
"Mmult Young Ages","Ramp4",2010,2018,8137.48,0.3112895,5492.765
"Mmult Young Ages","Ramp4",2015,1963,15032.68,0.3389421,3515.796
"Mmult Young Ages","Ramp4",2015,1964,14297.23,0.3225406,2811.683
"Mmult Young Ages","Ramp4",2015,1965,13582.88,0.3046793,3846.361
"Mmult Young Ages","Ramp4",2015,1966,13198.92,0.2206642,4411.383
"Mmult Young Ages","Ramp4",2015,1967,13796.87,0.169188,4701.701
"Mmult Young Ages","Ramp4",2015,1968,15252.63,0.1537856,5647.98
"Mmult Young Ages","Ramp4",2015,1969,17245.19,0.1303045,4874.146
"Mmult Young Ages","Ramp4",2015,1970,19708.5,0.1492508,6334.042
"Mmult Young Ages","Ramp4",2015,1971,21943.26,0.1666842,7717.01
"Mmult Young Ages","Ramp4",2015,1972,23924.64,0.157836,4953.195
"Mmult Young Ages","Ramp4",2015,1973,26594.51,0.1473511,4623.432
"Mmult Young Ages","Ramp4",2015,1974,29093.66,0.1637428,5665.681
"Mmult Young Ages","Ramp4",2015,1975,30322.2,0.1480379,4668.77
"Mmult Young Ages","Ramp4",2015,1976,31195.59,0.158116,4819.026
"Mmult Young Ages","Ramp4",2015,1977,31026.86,0.2034203,6449.772
"Mmult Young Ages","Ramp4",2015,1978,29939.83,0.2045445,6397.795
"Mmult Young Ages","Ramp4",2015,1979,29296.85,0.1831009,3624.341
"Mmult Young Ages","Ramp4",2015,1980,28863.81,0.2105527,6743.165
"Mmult Young Ages","Ramp4",2015,1981,27481.81,0.2779221,5527.331
"Mmult Young Ages","Ramp4",2015,1982,24763.56,0.3485908,6489.971
"Mmult Young Ages","Ramp4",2015,1983,21868.47,0.3486098,4015.446
"Mmult Young Ages","Ramp4",2015,1984,19635.04,0.4111682,5939.158
"Mmult Young Ages","Ramp4",2015,1985,16991.36,0.4914113,11368.99
"Mmult Young Ages","Ramp4",2015,1986,14311.01,0.5292908,5991.142
"Mmult Young Ages","Ramp4",2015,1987,13187.76,0.6025805,9060.45
"Mmult Young Ages","Ramp4",2015,1988,12777.15,0.5786197,8777.723
"Mmult Young Ages","Ramp4",2015,1989,12162.64,0.5681102,12843.72
"Mmult Young Ages","Ramp4",2015,1990,12543.99,0.5950561,13549.3
"Mmult Young Ages","Ramp4",2015,1991,12899.86,0.5157558,8378.649
"Mmult Young Ages","Ramp4",2015,1992,13874.47,0.7947337,7030.57
"Mmult Young Ages","Ramp4",2015,1993,11826.23,0.9485693,6604.795
"Mmult Young Ages","Ramp4",2015,1994,9047.191,0.6809639,4376.75
"Mmult Young Ages","Ramp4",2015,1995,7970.26,0.647155,2721.861
"Mmult Young Ages","Ramp4",2015,1996,7717.768,0.5165205,3467.964
"Mmult Young Ages","Ramp4",2015,1997,7444.43,0.3593657,4465.944
"Mmult Young Ages","Ramp4",2015,1998,8384.418,0.3693828,4377.955
"Mmult Young Ages","Ramp4",2015,1999,8425.269,0.5430496,5757.753
"Mmult Young Ages","Ramp4",2015,2000,8211.871,0.5027533,2430.763
"Mmult Young Ages","Ramp4",2015,2001,9384.769,0.5157529,2045.952
"Mmult Young Ages","Ramp4",2015,2002,11215.52,0.3787351,2142.031
"Mmult Young Ages","Ramp4",2015,2003,11432.81,0.5031216,2040.642
"Mmult Young Ages","Ramp4",2015,2004,9830.468,0.4253033,1905.199
"Mmult Young Ages","Ramp4",2015,2005,8158.243,0.4149358,3174.175
"Mmult Young Ages","Ramp4",2015,2006,7995.87,0.2712676,3968.499
"Mmult Young Ages","Ramp4",2015,2007,10344.91,0.172668,3266.316
"Mmult Young Ages","Ramp4",2015,2008,11452.73,0.1648516,4095.058
"Mmult Young Ages","Ramp4",2015,2009,11854.34,0.1878715,4983.857
"Mmult Young Ages","Ramp4",2015,2010,15827.93,0.1441835,5858.582
"Mmult Young Ages","Ramp4",2015,2011,20035.99,0.1796673,8292.88
"Mmult Young Ages","Ramp4",2015,2012,20986.32,0.1646823,11214.49
"Mmult Young Ages","Ramp4",2015,2013,21403.54,0.1282436,15741.22
"Mmult Young Ages","Ramp4",2015,2014,19961.75,0.118375,15118.14
"Mmult Young Ages","Ramp4",2015,2015,17770.29,0.1085722,15708.38
"Mmult Young Ages","Ramp4",2015,2016,18818.52,0.08097281,7221.29
"Mmult Young Ages","Ramp4",2015,2017,18088.01,0.1246753,7348.847
"Mmult Young Ages","Ramp4",2015,2018,11867.96,0.1928324,5715.29
"Mmult Young Ages","Ramp9",2000,1963,9258.96,0.6921348,4518.329
"Mmult Young Ages","Ramp9",2000,1964,8287.85,0.6099644,3148.3
"Mmult Young Ages","Ramp9",2000,1965,7636.859,0.6019187,4075.141
"Mmult Young Ages","Ramp9",2000,1966,7175.535,0.4361641,4493.948
"Mmult Young Ages","Ramp9",2000,1967,7623.749,0.3290228,4834.442
"Mmult Young Ages","Ramp9",2000,1968,8917.489,0.2712883,5815.725
"Mmult Young Ages","Ramp9",2000,1969,10839.71,0.2112391,4957.653
"Mmult Young Ages","Ramp9",2000,1970,13280.25,0.2387019,6423.853
"Mmult Young Ages","Ramp9",2000,1971,15331.39,0.270157,7892.646
"Mmult Young Ages","Ramp9",2000,1972,16944.93,0.2484426,5216.869
"Mmult Young Ages","Ramp9",2000,1973,19209.28,0.225145,5041.492
"Mmult Young Ages","Ramp9",2000,1974,21265.97,0.2581297,6400.143
"Mmult Young Ages","Ramp9",2000,1975,22023.76,0.2266571,5374.713
"Mmult Young Ages","Ramp9",2000,1976,22826.63,0.2373948,5571.841
"Mmult Young Ages","Ramp9",2000,1977,22820.17,0.3152235,7581.781
"Mmult Young Ages","Ramp9",2000,1978,21701.27,0.3190758,7734.638
"Mmult Young Ages","Ramp9",2000,1979,21322.41,0.2733457,4476.366
"Mmult Young Ages","Ramp9",2000,1980,21760.02,0.3030177,8381.111
"Mmult Young Ages","Ramp9",2000,1981,21076.76,0.4097083,6965.123
"Mmult Young Ages","Ramp9",2000,1982,18635.19,0.5356354,8308.807
"Mmult Young Ages","Ramp9",2000,1983,16266.61,0.4786574,5153.818
"Mmult Young Ages","Ramp9",2000,1984,15061.44,0.557288,7593.184
"Mmult Young Ages","Ramp9",2000,1985,13231.72,0.6591163,14079.07
"Mmult Young Ages","Ramp9",2000,1986,11388.97,0.6915751,7069.351
"Mmult Young Ages","Ramp9",2000,1987,11288.21,0.7731077,10353.55
"Mmult Young Ages","Ramp9",2000,1988,11198.33,0.7426926,9981.515
"Mmult Young Ages","Ramp9",2000,1989,10467.78,0.6694036,15230.89
"Mmult Young Ages","Ramp9",2000,1990,11117.01,0.6751274,17529.21
"Mmult Young Ages","Ramp9",2000,1991,12569.86,0.5236741,12324.64
"Mmult Young Ages","Ramp9",2000,1992,14354.3,0.7649711,11886.13
"Mmult Young Ages","Ramp9",2000,1993,12770.52,0.8611293,13109.63
"Mmult Young Ages","Ramp9",2000,1994,10370.65,0.5837835,10346.92
"Mmult Young Ages","Ramp9",2000,1995,9852.93,0.5120206,7585.951
"Mmult Young Ages","Ramp9",2000,1996,9876.491,0.3938724,11378.2
"Mmult Young Ages","Ramp9",2000,1997,9647.814,0.273805,17340.09
"Mmult Young Ages","Ramp9",2000,1998,10850.03,0.3478935,19478.48
"Mmult Young Ages","Ramp9",2000,1999,11013.57,0.5108456,28105.41
"Mmult Young Ages","Ramp9",2000,2000,10556.76,0.5080287,12205.4
"Mmult Young Ages","Ramp9",2000,2001,11759.95,0.5489193,9994.749
"Mmult Young Ages","Ramp9",2000,2002,13224.73,0.4315001,10225.14
"Mmult Young Ages","Ramp9",2000,2003,11981.36,0.580951,9429.211
"Mmult Young Ages","Ramp9",2000,2004,9860.606,0.4915104,8554.914
"Mmult Young Ages","Ramp9",2000,2005,8026.514,0.5127643,13847.63
"Mmult Young Ages","Ramp9",2000,2006,7473.726,0.3672842,16880.21
"Mmult Young Ages","Ramp9",2000,2007,9415.306,0.2553749,13292.42
"Mmult Young Ages","Ramp9",2000,2008,9825.41,0.2601981,14528.9
"Mmult Young Ages","Ramp9",2000,2009,9456.243,0.3229679,14029.42
"Mmult Young Ages","Ramp9",2000,2010,11570.14,0.2699925,11812.53
"Mmult Young Ages","Ramp9",2000,2011,12986.77,0.3670111,10697.29
"Mmult Young Ages","Ramp9",2000,2012,12006.5,0.3741053,10134.4
"Mmult Young Ages","Ramp9",2000,2013,11426.05,0.3144548,11266.28
"Mmult Young Ages","Ramp9",2000,2014,9985.796,0.3082476,10026.46
"Mmult Young Ages","Ramp9",2000,2015,9054.34,0.2771664,10813.03
"Mmult Young Ages","Ramp9",2000,2016,9719.277,0.1976282,6257.431
"Mmult Young Ages","Ramp9",2000,2017,9712.504,0.2924448,8399.291
"Mmult Young Ages","Ramp9",2000,2018,8148.962,0.3599553,8995.241
"Mmult Young Ages","Ramp9",2005,1963,10057.07,0.547495,4031.817
"Mmult Young Ages","Ramp9",2005,1964,9270.555,0.5125248,2990.756
"Mmult Young Ages","Ramp9",2005,1965,8576.937,0.4989839,3954.141
"Mmult Young Ages","Ramp9",2005,1966,8131.225,0.366244,4411.953
"Mmult Young Ages","Ramp9",2005,1967,8599.399,0.2782791,4697.811
"Mmult Young Ages","Ramp9",2005,1968,9910.58,0.2361054,5648.578
"Mmult Young Ages","Ramp9",2005,1969,11812.53,0.1886725,4848.942
"Mmult Young Ages","Ramp9",2005,1970,14200.74,0.2129039,6289.801
"Mmult Young Ages","Ramp9",2005,1971,16265.59,0.2381471,7713.558
"Mmult Young Ages","Ramp9",2005,1972,17978.45,0.2209489,5053.316
"Mmult Young Ages","Ramp9",2005,1973,20315.11,0.202312,4823.451
"Mmult Young Ages","Ramp9",2005,1974,22450.36,0.2284966,6041
"Mmult Young Ages","Ramp9",2005,1975,23336.16,0.2027045,5052.096
"Mmult Young Ages","Ramp9",2005,1976,24134.82,0.2134365,5250.546
"Mmult Young Ages","Ramp9",2005,1977,24085.94,0.2792712,7113.301
"Mmult Young Ages","Ramp9",2005,1978,23030.57,0.2816889,7185.494
"Mmult Young Ages","Ramp9",2005,1979,22611.34,0.2449244,4151.356
"Mmult Young Ages","Ramp9",2005,1980,22813.74,0.2737725,7805.75
"Mmult Young Ages","Ramp9",2005,1981,21999.87,0.3656893,6447.428
"Mmult Young Ages","Ramp9",2005,1982,19650.04,0.4668557,7619.583
"Mmult Young Ages","Ramp9",2005,1983,17294.69,0.4337821,4713.765
"Mmult Young Ages","Ramp9",2005,1984,15858.39,0.5040992,6939.754
"Mmult Young Ages","Ramp9",2005,1985,13888.39,0.5936204,13041.12
"Mmult Young Ages","Ramp9",2005,1986,11899.08,0.6280589,6676.357
"Mmult Young Ages","Ramp9",2005,1987,11518.66,0.70078,9846.531
"Mmult Young Ages","Ramp9",2005,1988,11411.12,0.6625277,9348.666
"Mmult Young Ages","Ramp9",2005,1989,10812.17,0.6306069,13617.77
"Mmult Young Ages","Ramp9",2005,1990,11212.8,0.6552123,14494.88
"Mmult Young Ages","Ramp9",2005,1991,11934.77,0.5417152,8968.139
"Mmult Young Ages","Ramp9",2005,1992,13127.85,0.825123,7503.367
"Mmult Young Ages","Ramp9",2005,1993,11212.96,0.9803391,7156.392
"Mmult Young Ages","Ramp9",2005,1994,8561.677,0.7071402,5013.315
"Mmult Young Ages","Ramp9",2005,1995,7768.725,0.6441704,3422.065
"Mmult Young Ages","Ramp9",2005,1996,7769.973,0.5010155,4989.279
"Mmult Young Ages","Ramp9",2005,1997,7647.726,0.3427562,7357.931
"Mmult Young Ages","Ramp9",2005,1998,8777.855,0.4193636,8250.503
"Mmult Young Ages","Ramp9",2005,1999,9004.455,0.6117385,12411.21
"Mmult Young Ages","Ramp9",2005,2000,8997.235,0.5757507,5961.105
"Mmult Young Ages","Ramp9",2005,2001,10552.75,0.5840826,5633.196
"Mmult Young Ages","Ramp9",2005,2002,12637.22,0.4280354,6560.982
"Mmult Young Ages","Ramp9",2005,2003,12202.09,0.5567576,6717.547
"Mmult Young Ages","Ramp9",2005,2004,10333.01,0.4562458,6540.663
"Mmult Young Ages","Ramp9",2005,2005,8507.617,0.4611679,10972.72
"Mmult Young Ages","Ramp9",2005,2006,7954.181,0.3222383,13344.3
"Mmult Young Ages","Ramp9",2005,2007,9854.353,0.2249813,10523.84
"Mmult Young Ages","Ramp9",2005,2008,10152.53,0.2313254,11516.81
"Mmult Young Ages","Ramp9",2005,2009,9607.66,0.2938066,11125.32
"Mmult Young Ages","Ramp9",2005,2010,11687.17,0.2480943,9359.914
"Mmult Young Ages","Ramp9",2005,2011,13078.35,0.3403616,8459.046
"Mmult Young Ages","Ramp9",2005,2012,12127.33,0.347806,7967.463
"Mmult Young Ages","Ramp9",2005,2013,11487.43,0.2926215,8793.056
"Mmult Young Ages","Ramp9",2005,2014,10074.55,0.2859578,7762.039
"Mmult Young Ages","Ramp9",2005,2015,9078.395,0.2590189,8323.94
"Mmult Young Ages","Ramp9",2005,2016,9769.91,0.1858986,4778.69
"Mmult Young Ages","Ramp9",2005,2017,9765.182,0.276191,6334.514
"Mmult Young Ages","Ramp9",2005,2018,8043.651,0.3452709,6712.818
"Mmult Young Ages","Ramp9",2010,1963,11308.32,0.4598297,3730.425
"Mmult Young Ages","Ramp9",2010,1964,10584.26,0.4420789,2873.484
"Mmult Young Ages","Ramp9",2010,1965,9861.361,0.4263993,3860.36
"Mmult Young Ages","Ramp9",2010,1966,9423.415,0.3127006,4361.472
"Mmult Young Ages","Ramp9",2010,1967,9923.873,0.2383493,4634.427
"Mmult Young Ages","Ramp9",2010,1968,11276,0.2074228,5570.525
"Mmult Young Ages","Ramp9",2010,1969,13199.59,0.1691707,4797.018
"Mmult Young Ages","Ramp9",2010,1970,15597.69,0.1911814,6225.856
"Mmult Young Ages","Ramp9",2010,1971,17713.31,0.2128386,7620.838
"Mmult Young Ages","Ramp9",2010,1972,19523.26,0.1987885,4955.331
"Mmult Young Ages","Ramp9",2010,1973,21962.05,0.183258,4686.963
"Mmult Young Ages","Ramp9",2010,1974,24212.77,0.2049949,5814.856
"Mmult Young Ages","Ramp9",2010,1975,25224.81,0.1831386,4838.641
"Mmult Young Ages","Ramp9",2010,1976,26043.46,0.1937528,5024.374
"Mmult Young Ages","Ramp9",2010,1977,25958.58,0.2513582,6779.845
"Mmult Young Ages","Ramp9",2010,1978,24918.7,0.2530266,6798.085
"Mmult Young Ages","Ramp9",2010,1979,24440.7,0.2226901,3903.845
"Mmult Young Ages","Ramp9",2010,1980,24433.96,0.2513614,7329.122
"Mmult Young Ages","Ramp9",2010,1981,23457.19,0.3332329,6033.954
"Mmult Young Ages","Ramp9",2010,1982,21052.2,0.420787,7102.478
"Mmult Young Ages","Ramp9",2010,1983,18583.9,0.4035254,4390.644
"Mmult Young Ages","Ramp9",2010,1984,16905.14,0.4701393,6466.961
"Mmult Young Ages","Ramp9",2010,1985,14749.99,0.5550274,12251.8
"Mmult Young Ages","Ramp9",2010,1986,12566.58,0.5914753,6361.141
"Mmult Young Ages","Ramp9",2010,1987,11948.65,0.6622823,9496.491
"Mmult Young Ages","Ramp9",2010,1988,11802.78,0.6251495,9099.241
"Mmult Young Ages","Ramp9",2010,1989,11273.8,0.6072397,13259.54
"Mmult Young Ages","Ramp9",2010,1990,11670.8,0.6331499,14033.07
"Mmult Young Ages","Ramp9",2010,1991,12247.42,0.5355672,8660.361
"Mmult Young Ages","Ramp9",2010,1992,13318.34,0.821465,7225.072
"Mmult Young Ages","Ramp9",2010,1993,11300.16,0.9843863,6736.403
"Mmult Young Ages","Ramp9",2010,1994,8534.928,0.7181767,4451.707
"Mmult Young Ages","Ramp9",2010,1995,7510.021,0.6802135,2766.678
"Mmult Young Ages","Ramp9",2010,1996,7210.085,0.5508369,3535.345
"Mmult Young Ages","Ramp9",2010,1997,6872.446,0.3875191,4565.929
"Mmult Young Ages","Ramp9",2010,1998,7711.667,0.4558427,4578.955
"Mmult Young Ages","Ramp9",2010,1999,7757.477,0.677435,6394.843
"Mmult Young Ages","Ramp9",2010,2000,7753.775,0.6280993,2999.843
"Mmult Young Ages","Ramp9",2010,2001,9277.144,0.6222401,2914.433
